Time_s,Gate_Flow_m3s,Inlet_h_m,Inlet_Q_m3s,Gate_Up_h_m,Gate_Up_Q_m3s,Gate_Down_h_m,Gate_Down_Q_m3s,Outlet_h_m,Outlet_Q_m3s
9478.0,13.586109411715112,1.5072059053966451,14.95468454578771,1.4546569522491302,13.826641359576445,1.4340771291826413,13.693627180102084,1.2542028554344582,11.348141460006143
9480.0,13.586520385047544,1.507211360374716,14.954712359494996,1.4547085144353578,13.827081447510722,1.4341275105953963,13.694098053239458,1.2542792901875768,11.349204543930224
9482.0,13.586931116241097,1.507216812004294,14.954740154658467,1.4547600531555296,13.827521282791583,1.4341778692183254,13.694568662032458,1.254355730042711,11.350267695377752
9484.0,13.587341605452199,1.507222260287827,14.954767931292881,1.4548115684190677,13.827960865577685,1.4342282050604376,13.695039006639611,1.2544321795130848,11.351330909373768
9486.0,13.587751852838398,1.50722770522776,14.954795689412984,1.454863060235392,13.828400196027436,1.4342785181307418,13.695509087219207,1.254508633119708,11.352394191252264
9488.0,13.588161858555353,1.5072331468265374,14.954823429033503,1.4549145286139233,13.828839274299414,1.4343288084382455,13.695978903929724,1.2545850949212052,11.353457538880473
9490.0,13.588571622759964,1.5072385850866001,14.954851150169155,1.4549659735640794,13.829278100551733,1.4343790759919568,13.696448456929168,1.2546615601579076,11.354520955895318
9492.0,13.58898114560883,1.5072440200103876,14.954878852834643,1.4550173950952794,13.829716674942606,1.4344293208008818,13.696917746375668,1.254738033448735,11.355584438247352
9494.0,13.589390427258078,1.5072494516003374,14.954906537044664,1.4550687932169404,13.830154997630174,1.4344795428740271,13.697386772427285,1.2548145103139838,11.356647988373936
9496.0,13.589799467863946,1.5072548798588845,14.954934202813888,1.4551201679384786,13.830593068772394,1.4345297422203982,13.697855535241906,1.2548909954683356,11.357711601716428
9498.0,13.590208267582499,1.507260304788462,14.954961850156982,1.4551715192693102,13.831030888527152,1.4345799188490007,13.698324034977352,1.254967484433866,11.358775280653282
9500.0,13.590616826569772,1.507265726391501,14.954989479088596,1.4552228472188493,13.83146845705221,1.4346300727688384,13.698792271791337,1.2550439818874002,11.359839020808158
9502.0,13.591025144981476,1.5072711446704303,14.955017089623361,1.455274151796511,13.83190577450525,1.4346802039889157,13.699260245841495,1.255120484496909,11.360902824849177
9504.0,13.591433222973297,1.507276559627677,14.955044681775906,1.4553254330117071,13.832342841043799,1.4347303125182356,13.699727957285322,1.2551969919732573,11.361966694306913
9506.0,13.591841060701169,1.5072819712656655,14.95507225556084,1.4553766908738506,13.832779656825274,1.4347803983658007,13.700195406280208,1.2552735051216528,11.363030626551147
9508.0,13.592248658320568,1.507287379586819,14.955099810992758,1.4554279253923526,13.833216222007081,1.4348304615406136,13.700662592983548,1.2553500245389306,11.364094619029068
9510.0,13.59265601598679,1.5072927845935575,14.955127348086243,1.4554791365766233,13.833652536746484,1.4348805020516746,13.701129517552593,1.255426551706738,11.36515867012428
9512.0,13.593063133855111,1.5072981862883,14.955154866855862,1.4555303244360727,13.834088601200591,1.4349305199079856,13.701596180144456,1.2555030817904858,11.366222784664807
9514.0,13.593470012080616,1.5073035846734633,14.955182367316171,1.4555814889801093,13.834524415526406,1.434980515118546,13.702062580916152,1.255579620141764,11.367286956852414
9516.0,13.5938766508188,1.5073089797514614,14.955209849481715,1.4556326302181408,13.834959979880809,1.4350304876923556,13.702528720024583,1.2556561638882702,11.368351188059368
9518.0,13.59428305022455,1.5073143715247066,14.955237313367022,1.4556837481595741,13.835395294420714,1.4350804376384132,13.70299459762669,1.25573271290802,11.369415479363383
9520.0,13.594689210452719,1.5073197599956099,14.955264758986601,1.455734842813815,13.83583035930285,1.435130364965717,13.70346021387924,1.2558092691917786,11.370479828376416
9522.0,13.5950951316577,1.507325145166579,14.955292186354958,1.455785914190269,13.836265174683824,1.4351802696832645,13.703925568938889,1.255885829524835,11.371544238775247
9524.0,13.595500813994718,1.50733052704002,14.955319595486579,1.4558369622983394,13.836699740720046,1.4352301518000523,13.704390662962105,1.2559623945377107,11.372608709727604
9526.0,13.595906257618104,1.5073359056183375,14.955346986395934,1.45588798714743,13.837134057568022,1.4352800113250763,13.70485549610546,1.256038966777463,11.373673236912296
9528.0,13.59631146268229,1.5073412809039333,14.95537435909749,1.455938988746943,13.837568125384042,1.4353298482673327,13.705320068525307,1.2561155432907336,11.374737822891703
9530.0,13.596716429341981,1.507346652899208,14.955401713605692,1.4559899671062797,13.838001944324283,1.4353796626358155,13.705784380377922,1.256192124781472,11.375802466452484
9532.0,13.597121157750845,1.5073520216065595,14.955429049934969,1.45604092223484,13.838435514544935,1.4354294544395199,13.706248431819585,1.2562687137771527,11.376867163351726
9534.0,13.59752564806322,1.5073573870283834,14.955456368099743,1.4560918541420238,13.838868836201879,1.435479223687438,13.706712223006274,1.2563453072678692,11.377931916467718
9536.0,13.597929900433286,1.507362749167074,14.955483668114422,1.4561427628372297,13.839301909451002,1.4355289703885632,13.707175754093988,1.25642190589214,11.378996724996082
9538.0,13.598333915014894,1.5073681080250232,14.955510949993391,1.4561936483298545,13.839734734448136,1.4355786945518874,13.707639025238676,1.25649851211546,11.380061585116204
9540.0,13.598737691961873,1.5073734636046205,14.955538213751034,1.4562445106292954,13.840167311348953,1.4356283961864014,13.708102036596145,1.2565751240694625,11.381126500104138
9542.0,13.599141231427872,1.5073788159082544,14.955565459401711,1.4562953497449476,13.840599640309044,1.4356780753010963,13.708564788322114,1.2566517386260232,11.38219147510564
9544.0,13.599544533566505,1.50738416493831,14.955592686959777,1.4563461656862051,13.84103172148387,1.435727731904961,13.709027280572192,1.2567283574772319,11.383256506589778
9546.0,13.599947598531225,1.5073895106971715,14.955619896439572,1.456396958462462,13.84146355502879,1.4357773660069855,13.709489513501902,1.2568049838279816,11.384321588112403
9548.0,13.6003504264753,1.507394853187221,14.95564708785541,1.456447728083111,13.841895141099068,1.4358269776161579,13.709951487266661,1.256881616155228,11.385386721440593
9550.0,13.600753017552247,1.507400192410838,14.955674261221606,1.4564984745575433,13.842326479849824,1.435876566741465,13.710413202021765,1.2569582514314004,11.386451911175755
9552.0,13.601155371915574,1.5074055283704002,14.955701416552461,1.45654919789515,13.842757571436167,1.4359261333918942,13.710874657922506,1.257034892524382,11.387517153840696
9554.0,13.601557489717447,1.5074108610682833,14.955728553862247,1.4565998981053203,13.84318841601317,1.4359756775764316,13.711335855124144,1.2571115376542652,11.388582448951457
9556.0,13.601959371111445,1.507416190506861,14.95575567316524,1.4566505751974426,13.843619013735488,1.436025199304062,13.711796793781538,1.2571881893988894,11.389647793150129
9558.0,13.60236101625054,1.5074215166885048,14.95578277447569,1.4567012291809043,13.844049364757963,1.4360746985837705,13.712257474049732,1.2572648467730623,11.390713187180733
9560.0,13.602762425287246,1.5074268396155848,14.955809857807846,1.4567518600650924,13.84447946923531,1.4361241754245404,13.712717896083658,1.2573415083681159,11.391778634417904
9562.0,13.603163598373753,1.507432159290469,14.95583692317593,1.4568024678593918,13.844909327322043,1.4361736298353547,13.713178060038059,1.257418172318138,11.392844136377446
9564.0,13.603564535663377,1.5074374757155218,14.955863970594155,1.4568530525731873,13.845338939172464,1.4362230618251954,13.713637966067468,1.2574948410510867,11.393909686939445
9566.0,13.603965237307964,1.5074427888931077,14.955891000076722,1.4569036142158618,13.84576830494107,1.4362724714030441,13.714097614326622,1.2575715180194273,11.394975278710898
9568.0,13.604365703460328,1.5074480988255885,14.955918011637824,1.456954152796798,13.846197424782,1.4363218585778812,13.714557004969917,1.2576482016738684,11.396040913711584
9570.0,13.604765934272116,1.5074534055153235,14.955945005291628,1.4570046683253772,13.846626298849486,1.4363712233586863,13.715016138151839,1.2577248900374465,11.397106597453345
9572.0,13.605165929895945,1.5074587089646707,14.95597198105229,1.4570551608109792,13.847054927297446,1.4364205657544384,13.715475014026577,1.2578015820774362,11.398172333237333
9574.0,13.605565690483814,1.5074640091759854,14.95599893893396,1.4571056302629835,13.847483310279895,1.4364698857741158,13.715933632748428,1.2578782774947042,11.39923812178796
9576.0,13.605965216187151,1.5074693061516216,14.956025878950772,1.457156076690768,13.8479114479507,1.4365191834266957,13.716391994471543,1.2579549751783325,11.40030396211162
9578.0,13.60636450715789,1.5074745998939303,14.95605280111684,1.4572065001037096,13.848339340463474,1.4365684587211542,13.716850099349823,1.2580316790871704,11.401369846747379
9580.0,13.606763563548384,1.5074798904052624,14.956079705446271,1.4572569005111844,13.848766987971828,1.4366177116664671,13.71730794753719,1.2581083878359636,11.402435773558746
9582.0,13.607162385509096,1.5074851776879648,14.956106591953153,1.4573072779225669,13.849194390629464,1.4366669422716092,13.717765539187653,1.258185104012142,11.403501739209542
9584.0,13.607560973192594,1.5074904617443832,14.956133460651568,1.4573576323472308,13.849621548589564,1.4367161505455548,13.718222874454716,1.2582618264706387,11.404567745398765
9586.0,13.607959326749569,1.5074957425768618,14.956160311555575,1.457407963794549,13.850048462005653,1.4367653364972761,13.718679953492233,1.2583385535897715,11.405633796863821
9588.0,13.608357446331382,1.507501020187742,14.956187144679223,1.4574582722738927,13.850475131030837,1.4368145001357457,13.719136776453652,1.2584152844874312,11.406699896577509
9590.0,13.60875533208938,1.5075062945793631,14.956213960036553,1.4575085577946323,13.850901555818218,1.4368636414699352,13.71959334349242,1.2584920188768354,11.407766045408987
9592.0,13.609152984174436,1.507511565754064,14.956240757641584,1.4575588203661374,13.851327736520847,1.436912760508815,13.720049654761937,1.2585687567881985,11.408832242798635
9594.0,13.609550402737979,1.5075168337141798,14.956267537508332,1.4576090599977758,13.851753673291597,1.436961857261354,13.720505710415448,1.2586454983813185,11.409898487447995
9596.0,13.609947587929963,1.5075220984620443,14.956294299650782,1.4576592766989145,13.852179366283398,1.4370109317365218,13.720961510606255,1.258722243846754,11.41096477778664
9598.0,13.610344539902178,1.5075273599999899,14.956321044082923,1.4577094704789197,13.85260481564876,1.4370599839432856,13.721417055487246,1.2587989933612942,11.412031112238616
9600.0,13.61074125880453,1.5075326183303464,14.95634777081872,1.4577596413471556,13.8530300215405,1.4371090138906126,13.721872345211626,1.2588757470717051,11.413097489354882
9602.0,13.611137744787602,1.5075378734554414,14.956374479872132,1.4578097893129867,13.853454984111,1.4371580215874684,13.722327379932178,1.2589525050917036,11.414163907867001
9604.0,13.611533998002095,1.5075431253776008,14.956401171257093,1.4578599143857742,13.853879703512632,1.437207007042819,13.72278215980168,1.2590292675044088,11.415230366698577
9606.0,13.611930018598244,1.5075483740991493,14.956427844987537,1.4579100165748802,13.854304179897753,1.4372559702656273,13.723236684972903,1.259106034366594,11.416296864955847
9608.0,13.612325806726265,1.5075536196224086,14.956454501077381,1.4579600958896646,13.85472841341856,1.437304911264858,13.723690955598475,1.2591828057131205,11.417363401909405
9610.0,13.612721362536337,1.5075588619496987,14.956481139540518,1.4580101523394862,13.855152404227155,1.4373538300494724,13.724144971830922,1.2592595815609293,11.418429976973238
9612.0,13.61311668617818,1.5075641010833376,14.956507760390837,1.4580601859337032,13.855576152475553,1.4374027266284322,13.724598733822702,1.2593363619124227,11.419496589684112
9614.0,13.613511777802199,1.5075693370256422,14.956534363642213,1.4581101966816719,13.855999658315582,1.4374516010106977,13.72505224172609,1.2594131467582372,11.420563239682695
9616.0,13.61390663755806,1.5075745697789262,14.956560949308503,1.4581601845927477,13.856422921899135,1.437500453205229,13.72550549569344,1.2594899360794916,11.42162992669685
9618.0,13.61430126559511,1.507579799345502,14.956587517403559,1.458210149676285,13.85684594337792,1.4375492832209842,13.725958495876927,1.2595667298495965,11.422696650527168
9620.0,13.614695662063376,1.5075850257276802,14.95661406794121,1.4582600919416366,13.857268722903434,1.437598091066921,13.72641124242853,1.2596435280357117,11.423763411034535
9622.0,13.615089827112143,1.5075902489277684,14.956640600935279,1.4583100113981542,13.857691260627261,1.4376468767519963,13.726863735500299,1.2597203305999205,11.424830208129558
9624.0,13.615483760890823,1.5075954689480742,14.956667116399569,1.458359908055189,13.858113556700761,1.4376956402851657,13.7273159752441,1.2597971386958158,11.425897041763566
9626.0,13.615877463548916,1.5076006857909012,14.956693614347873,1.4584097819220898,13.85853561127523,1.437744381675384,13.727767961811718,1.259873948556755,11.426963917531992
9628.0,13.616270935235198,1.5076058994585526,14.956720094793976,1.458459633008205,13.858957424501911,1.437793100931605,13.728219695354916,1.259950760594186,11.428030835431011
9630.0,13.616664176099125,1.5076111099533287,14.956746557751641,1.458509461322882,13.859378996531817,1.4378417980627813,13.728671176025218,1.2600275773358791,11.429097791096353
9632.0,13.617057186289404,1.507616317277528,14.956773003234616,1.4585592668754657,13.859800327516002,1.4378904730778648,13.729122403974204,1.2601043959022178,11.430164786563648
9634.0,13.617449965955437,1.5076215214334479,14.956799431256648,1.4586090496753013,13.860221417605315,1.4379391259858065,13.729573379353255,1.2601812171032782,11.431231819841488
9636.0,13.617842515245012,1.507626722423383,14.95682584183146,1.4586588097317315,13.860642266950672,1.4379877567955561,13.73002410231383,1.2602580423801717,11.432298885819865
9638.0,13.618234834307891,1.507631920249626,14.956852234972768,1.4587085470540986,13.861062875702547,1.4380363655160624,13.730474573006955,1.2603348725445234,11.433365980930265
9640.0,13.618626923291961,1.507637114914468,14.956878610694261,1.4587582616517434,13.861483244011747,1.4380849521562733,13.730924791583991,1.2604117078628385,11.4344331035911
9642.0,13.619018782346068,1.5076423064201978,14.956904969009635,1.4588079535340053,13.86190337202866,1.4381335167251352,13.7313747581959,1.2604885494930145,11.435500253644978
9644.0,13.61941041161818,1.507647494769103,14.956931309932564,1.4588576227102226,13.86232325990375,1.4381820592315948,13.731824472993715,1.2605653935408605,11.436567437353759
9646.0,13.619801811256796,1.5076526799634686,14.9569576334767,1.458907269189732,13.862742907787226,1.438230579684596,13.732273936128232,1.2606422414450607,11.437634655721855
9648.0,13.62019298141039,1.507657862005578,14.956983939655697,1.45895689298187,13.863162315829314,1.4382790780930828,13.732723147750267,1.260719090649684,11.43870191109832
9650.0,13.620583922226277,1.5076630408977123,14.957010228483185,1.4590064940959704,13.863581484180209,1.4383275544659981,13.73317210801062,1.2607959423073727,11.439769200951577
9652.0,13.620974633852864,1.5076682166421511,14.957036499972784,1.4590560725413662,13.86400041298975,1.4383760088122832,13.733620817059727,1.2608727980252366,11.440836519866222
9654.0,13.621365116438263,1.5076733892411718,14.957062754138104,1.4591056283273898,13.864419102407886,1.4384244411408793,13.73406927504816,1.2609496586516464,11.441903864342656
9656.0,13.621755370129542,1.5076785586970503,14.957088990992734,1.4591551614633715,13.864837552584511,1.4384728514607255,13.734517482126435,1.2610265256192608,11.442971233119014
9658.0,13.622145395075176,1.50768372501206,14.957115210550258,1.4592046719586405,13.865255763669175,1.4385212397807603,13.734965438444737,1.2611033963093394,11.444038632092985
9660.0,13.622535191421752,1.507688888188473,14.957141412824246,1.459254159822525,13.865673735811647,1.438569606109921,13.735413144153473,1.2611802672267896,11.445106067981836
9662.0,13.622924759317547,1.5076940482285588,14.957167597828246,1.4593036250643512,13.866091469161228,1.4386179504571446,13.735860599402598,1.2612571399408086,11.446173537834383
9664.0,13.623314098909372,1.5076992051345859,14.957193765575806,1.4593530676934447,13.866508963867469,1.438666272831366,13.736307804342314,1.2613340164615623,11.447241035152548
9666.0,13.623703210344729,1.5077043589088202,14.95721991608045,1.4594024877191298,13.866926220079584,1.4387145732415196,13.736754759122507,1.2614108990408355,11.448308555721947
9668.0,13.624092093770667,1.5077095095535258,14.9572460493557,1.4594518851507288,13.867343237946812,1.4387628516965383,13.737201463893083,1.2614877854572804,11.449376103650522
9670.0,13.624480749334193,1.5077146570709647,14.957272165415054,1.4595012599975634,13.86776001761825,1.4388111082053543,13.737647918803821,1.2615646723498632,11.450443684891615
9672.0,13.624869177182443,1.5077198014633977,14.957298264272,1.4595506122689534,13.868176559242892,1.4388593427768988,13.738094124004402,1.2616415612901308,11.45151129637824
9674.0,13.625257377461798,1.5077249427330832,14.95732434594002,1.4595999419742178,13.868592862969688,1.4389075554201014,13.73854007964448,1.261718455431362,11.452578931842528
9676.0,13.625645350319193,1.5077300808822778,14.95735041043257,1.4596492491226738,13.869008928947352,1.438955746143891,13.738985785873465,1.261795353235374,11.453646593074053
9678.0,13.626033095901803,1.507735215913236,14.957376457763107,1.4596985337236372,13.869424757324593,1.4390039149571954,13.739431242840785,1.2618722516771452,11.45471428459639
9680.0,13.626420614355228,1.5077403478282108,14.957402487945071,1.459747795786423,13.869840348250174,1.439052061868941,13.739876450695927,1.2619491524394801,11.455782002755708
9682.0,13.626807905826734,1.507745476629453,14.957428500991877,1.4597970353203444,13.870255701872424,1.4391001868880533,13.740321409587947,1.2620260586732377,11.456849741242575
9684.0,13.627194970461563,1.5077506023192115,14.957454496916954,1.4598462523347133,13.870670818339907,1.4391482900234565,13.74076611966614,1.2621029687904504,11.457917502098503
9686.0,13.627581808407358,1.5077557248997338,14.957480475733682,1.4598954468388399,13.871085697800694,1.4391963712840738,13.741210581079336,1.2621798797026211,11.458985290225844
9688.0,13.62796841980888,1.5077608443732649,14.95750643745546,1.4599446188420342,13.871500340403294,1.4392444306788272,13.741654793976789,1.2622567930305113,11.460053102379327
9690.0,13.62835480481329,1.5077659607420484,14.95753238209566,1.4599937683536033,13.871914746295573,1.439292468216638,13.742098758507119,1.2623337118701095,11.461120932640837
9692.0,13.628740963565566,1.5077710740083252,14.957558309667643,1.4600428953828541,13.872328915625754,1.4393404839064257,13.742542474819327,1.2624106345871406,11.46218878340728
9694.0,13.62912689621167,1.5077761841743356,14.957584220184753,1.460091999939091,13.872742848541586,1.4393884777571089,13.74298594306194,1.2624875580549255,11.463256659892085
9696.0,13.629512602897972,1.507781291242317,14.957610113660333,1.4601410820316185,13.87315654519086,1.439436449777605,13.743429163383524,1.2625644850587405,11.464324559113908
9698.0,13.629898083769646,1.5077863952145054,14.957635990107704,1.4601901416697385,13.873570005721449,1.4394843999768305,13.743872135932754,1.2626414149481051,11.465392481000091
9700.0,13.630283338972003,1.507791496093135,14.957661849540171,1.4602391788627513,13.873983230280935,1.4395323283637005,13.744314860858012,1.2627183453322675,11.466460428120378
9702.0,13.630668368650745,1.5077965938804372,14.957687691971035,1.4602881936199572,13.874396219016768,1.439580234947129,13.74475733830755,1.2627952781717813,11.467528395812035
9704.0,13.631053172951404,1.5078016885786427,14.957713517413584,1.4603371859506538,13.87480897207642,1.4396281197360286,13.74519956842966,1.2628722166728075,11.46859637759816
9706.0,13.631437752018483,1.50780678018998,14.957739325881091,1.4603861558641378,13.875221489607299,1.439675982739311,13.745641551372577,1.2629491591957038,11.469664375871282
9708.0,13.631822105997603,1.507811868716675,14.957765117386813,1.4604351033697038,13.87563377175648,1.4397238239658867,13.746083287284202,1.2630261025606297,11.47073239613208
9710.0,13.632206235033923,1.507816954160953,14.957790891943997,1.4604840284766467,13.876045818671166,1.439771643424665,13.746524776312581,1.2631030494862052,11.471800435804553
9712.0,13.632590139271581,1.5078220365250365,14.957816649565881,1.4605329311942576,13.876457630498463,1.4398194411245542,13.746966018605669,1.2631799992571575,11.472868495248784
9714.0,13.63297381885626,1.5078271158111467,14.957842390265686,1.460581811531828,13.876869207385127,1.4398672170744606,13.747407014311072,1.2632569494255956,11.473936577446475
9716.0,13.633357273932027,1.5078321920215023,14.957868114056621,1.4606306694986477,13.877280549478161,1.43991497128329,13.747847763576662,1.2633339030995945,11.475004678100227
9718.0,13.633740504644088,1.5078372651583205,14.957893820951885,1.4606795051040038,13.877691656924199,1.4399627037599467,13.748288266549935,1.2634108597245,11.476072796675036
9720.0,13.63412351113603,1.5078423352238168,14.957919510964667,1.4607283183571833,13.87810252987,1.4400104145133348,13.74872852337854,1.2634878168924477,11.477140935818873
9722.0,13.634506293553281,1.5078474022202044,14.957945184108134,1.4607771092674713,13.878513168461915,1.4400581035523552,13.749168534209701,1.2635647788926496,11.478209091219636
9724.0,13.634888852039381,1.507852466149695,14.95797084039545,1.4608258778441514,13.878923572846581,1.440105770885909,13.74960829919096,1.263641740218952,11.47927726811634
9726.0,13.635271186739125,1.5078575270144987,14.957996479839762,1.460874624096506,13.879333743170225,1.4401534165228962,13.75004781846944,1.2637187026056753,11.480345463725115
9728.0,13.635653297795999,1.5078625848168234,14.958022102454207,1.460923348033815,13.879743679579205,1.4402010404722148,13.750487092192412,1.2637956712290657,11.481413669559615
9730.0,13.636035185354459,1.5078676395588748,14.958047708251907,1.4609720496653584,13.880153382219556,1.4402486427427617,13.750926120506822,1.2638726400633251,11.482481891844419
9732.0,13.636416849558646,1.5078726912428573,14.958073297245976,1.4610207290004134,13.8805628512374,1.4402962233434329,13.751364903559725,1.2639496115230142,11.48355012957672
9734.0,13.636798290551395,1.507877739870973,14.958098869449508,1.4610693860482562,13.880972086778806,1.440343782283123,13.751803441498112,1.2640265855558082,11.484618381321912
9736.0,13.637179508477647,1.5078827854454233,14.958124424875596,1.4611180208181622,13.881381088989404,1.4403913195707252,13.752241734468564,1.2641035601598918,11.485686648567214
9738.0,13.637560503479898,1.507887827968406,14.95814996353731,1.4611666333194036,13.881789858015212,1.4404388352151318,13.752679782618038,1.2641805386043825,11.48675492642434
9740.0,13.637941275702318,1.5078928674421184,14.958175485447715,1.461215223561253,13.882198394001696,1.4404863292252332,13.753117586092959,1.2642575203242923,11.487823214495243
9742.0,13.638321825288196,1.5078979038687552,14.958200990619861,1.4612637915529803,13.882606697094527,1.4405338016099196,13.753555145039957,1.2643345040200056,11.48889151597928
9744.0,13.638702152380525,1.5079029372505097,14.958226479066791,1.4613123373038541,13.883014767439187,1.4405812523780783,13.753992459605493,1.264411488953045,11.489959832919276
9746.0,13.639082257122805,1.5079079675895737,14.958251950801523,1.4613608608231416,13.883422605180975,1.4406286815385974,13.75442952993584,1.264488473689358,11.491028165670567
9748.0,13.63946213965827,1.5079129948881358,14.958277405837078,1.4614093621201087,13.88383021046522,1.4406760891003612,13.754866356177303,1.264565461985344,11.492096507764014
9750.0,13.639841800129807,1.5079180191483843,14.958302844186456,1.4614578412040198,13.884237583437152,1.440723475072255,13.75530293847612,1.2646424535300187,11.493164857754602
9752.0,13.640221238679999,1.507923040372505,14.958328265862644,1.461506298084137,13.884644724241861,1.4407708394631622,13.755739276978375,1.2647194471169154,11.494233218372482
9754.0,13.640600455452114,1.507928058562682,14.95835367087862,1.461554732769721,13.885051633024245,1.440818182281964,13.756175371829976,1.2647964420165891,11.495301591578432
9756.0,13.640979450588548,1.5079330737210972,14.958379059247356,1.4616031452700324,13.885458309929286,1.4408655035375408,13.756611223176916,1.2648734367675352,11.496369977858091
9758.0,13.641358224232224,1.507938085849931,14.958404430981801,1.4616515355943287,13.885864755101728,1.4409128032387721,13.757046831164969,1.2649504362825799,11.497438370966432
9760.0,13.641736776525342,1.507943094951362,14.958429786094904,1.4616999037518663,13.886270968686347,1.4409600813945356,13.757482195939936,1.2650274352942716,11.498506775347776
9762.0,13.642115107610621,1.507948101027567,14.958455124599585,1.4617482497519,13.886676950827686,1.441007338013708,13.7579173176474,1.2651044367414728,11.499575188332654
9764.0,13.642493217630074,1.5079531040807206,14.958480446508773,1.4617965736036838,13.887082701670316,1.4410545731051645,13.758352196432984,1.2651814407876045,11.5006436077045
9766.0,13.642871106725941,1.5079581041129968,14.958505751835366,1.4618448753164683,13.887488221358597,1.441101786677779,13.758786832442095,1.265258445457649,11.501712034917704
9768.0,13.64324877504088,1.5079631011265655,14.958531040592264,1.4618931548995047,13.887893510036823,1.441148978740424,13.759221225820092,1.2653354551545777,11.502780465484495
9770.0,13.64362622271623,1.507968095123597,14.95855631279235,1.461941412362041,13.888298567849365,1.4411961493019705,13.759655376712406,1.2654124643039526,11.503848905248411
9772.0,13.64400344989416,1.5079730861062586,14.95858156844849,1.4619896477133247,13.888703394940215,1.4412432983712886,13.760089285264112,1.2654894768873408,11.504917352419504
9774.0,13.644380456716824,1.5079780740767164,14.958606807573553,1.4620378609626012,13.889107991453423,1.441290425957247,13.760522951620345,1.265566488086103,11.505985810907148
9776.0,13.644757243325476,1.5079830590371341,14.95863203018038,1.4620860521191141,13.889512357533022,1.4413375320687125,13.760956375926224,1.2656435012803195,11.507054276756948
9778.0,13.645133809861782,1.507988040989674,14.958657236281809,1.4621342211921062,13.889916493322767,1.4413846167145514,13.761389558326597,1.265720516877459,11.50812274681199
9780.0,13.64551015646766,1.5079930199364964,14.958682425890663,1.4621823681908177,13.89032039896637,1.4414316799036277,13.761822498966293,1.2657975341970114,11.509191222060618
9782.0,13.645886283284439,1.50799799587976,14.958707599019753,1.4622304931244883,13.890724074607578,1.4414787216448046,13.76225519799016,1.2658745527453554,11.51025970352189
9784.0,13.646262190453129,1.5080029688216214,14.958732755681886,1.4622785960023545,13.891127520389952,1.4415257419469443,13.76268765554289,1.2659515723092063,11.511328191450897
9786.0,13.646637878114998,1.5080079387642362,14.95875789588985,1.4623266768336531,13.891530736456875,1.4415727408189065,13.763119871768982,1.266028592848218,11.512396685442628
9788.0,13.647013346411722,1.5080129057097564,14.958783019656419,1.462374735627618,13.891933722951679,1.4416197182695503,13.76355184681291,1.266105613205956,11.513465184711038
9790.0,13.647388595483665,1.5080178696603344,14.958808126994363,1.4624227723934817,13.892336480017764,1.4416666743077335,13.763983580819215,1.2661826383640642,11.514533682668507
9792.0,13.64776362547244,1.508022830618119,14.958833217916432,1.4624707871404756,13.892739007798177,1.441713608942312,13.764415073932089,1.2662596630103704,11.515602183995934
9794.0,13.648138436517929,1.5080277885852587,14.958858292435373,1.4625187798778287,13.893141306436124,1.441760522182141,13.764846326295896,1.2663366911919902,11.516670686532432
9796.0,13.648513028762267,1.508032743563899,14.958883350563918,1.4625667506147693,13.893543376074376,1.4418074140360733,13.76527733805457,1.2664137180603618,11.517739194308568
9798.0,13.648887402344862,1.508037695556184,14.958908392314788,1.462614699360523,13.893945216856112,1.4418542845129614,13.765708109352465,1.2664907481246308,11.518807703731134
9800.0,13.649261557406934,1.5080426445642563,14.958933417700688,1.4626626261243145,13.894346828923906,1.4419011336216556,13.766138640333331,1.2665677768013115,11.51987621773932
9802.0,13.649635494088836,1.5080475905902564,14.95895842673432,1.4627105309153665,13.89474821242055,1.441947961371005,13.76656893114114,1.2666448087173061,11.520944732130985
9804.0,13.650009212530591,1.5080525336363233,14.958983419428368,1.4627584137429004,13.895149367488656,1.4419947677698577,13.766998981919702,1.266721839325455,11.522013249590461
9806.0,13.650382712872934,1.5080574737045938,14.959008395795504,1.4628062746161352,13.895550294270642,1.4420415528270598,13.767428792812634,1.2667988732505977,11.523081765870412
9808.0,13.650755995255832,1.5080624107972034,14.959033355848394,1.46285411354429,13.895950992909007,1.442088316551456,13.767858363963644,1.2668759059283081,11.524150283719724
9810.0,13.651129059819109,1.5080673449162851,14.95905829959969,1.4629019305365796,13.896351463546063,1.44213505895189,13.76828769551625,1.2669529419621237,11.525218799002277
9812.0,13.651501906703402,1.5080722760639707,14.95908322706203,1.4629497256022193,13.896751706323954,1.4421817800372039,13.768716787613823,1.2670299767671145,11.526287314592597
9814.0,13.6518745360479,1.5080772042423902,14.959108138248045,1.462997498750422,13.897151721384962,1.4422284798162381,13.769145640399874,1.2671070149288615,11.527355826475894
9816.0,13.652246947992772,1.5080821294536717,14.959133033170353,1.4630452499903988,13.897551508870997,1.442275158297832,13.769574254017543,1.2671840518473971,11.528424337637606
9818.0,13.652619142677716,1.5080870516999412,14.95915791184156,1.4630929793313587,13.897951068924053,1.4423218154908226,13.770002628610076,1.2672610909003499,11.52949284415919
9820.0,13.652991120241854,1.5080919709833238,14.959182774274261,1.46314068678251,13.898350401686011,1.4423684514040471,13.770430764320592,1.267338132394657,11.530561343462608
9822.0,13.65336288082526,1.5080968873059417,14.959207620481042,1.463188372353059,13.898749507298499,1.4424150660463395,13.770858661291982,1.2674151767147537,11.531629837356073
