Distance_m,Bed_Elevation_m,Water_Depth_m,Water_Surface_Elevation_m,Flow_Rate_m3s,Flow_Error_pct
450.0,0.55,0.8064831753075122,1.3564831753075124,8.0,0.0
455.0,0.545,0.8064831753075122,1.3514831753075123,8.0,0.0
460.0,0.54,0.8064831753075122,1.3464831753075122,8.0,0.0
465.0,0.535,0.8064831753075122,1.3414831753075123,8.0,0.0
470.0,0.53,0.8064831753075122,1.3364831753075124,8.0,0.0
475.0,0.525,0.8064831753075122,1.3314831753075123,8.0,0.0
480.0,0.52,0.8064831753075122,1.3264831753075121,8.0,0.0
485.0,0.515,0.8064831753075122,1.3214831753075122,8.0,0.0
490.0,0.51,0.8064831753075122,1.3164831753075124,8.0,0.0
495.0,0.505,0.8064831753075122,1.3114831753075122,8.0,0.0
500.0,0.5,0.8064831753075122,1.3064831753075121,8.0,0.0
505.0,0.495,0.8064831753075122,1.3014831753075122,8.0,0.0
510.0,0.49,0.8064831753075122,1.2964831753075123,8.0,0.0
515.0,0.485,0.8064831753075122,1.2914831753075122,8.0,0.0
520.0,0.48,0.8064831753075122,1.286483175307512,8.0,0.0
525.0,0.47500000000000003,0.8064831753075122,1.2814831753075122,8.0,0.0
530.0,0.47000000000000003,0.8064831753075122,1.2764831753075123,8.0,0.0
535.0,0.465,0.8064831753075122,1.2714831753075122,8.0,0.0
540.0,0.46,0.8064831753075122,1.2664831753075123,8.0,0.0
545.0,0.455,0.8064831753075122,1.2614831753075122,8.0,0.0
550.0,0.45,0.8064831753075122,1.2564831753075123,8.0,0.0
555.0,0.445,0.8064831753075122,1.2514831753075122,8.0,0.0
560.0,0.44,0.8064831753075122,1.2464831753075123,8.0,0.0
565.0,0.435,0.8064831753075122,1.2414831753075122,8.0,0.0
570.0,0.43,0.8064831753075122,1.2364831753075123,8.0,0.0
575.0,0.425,0.8064831753075122,1.2314831753075122,8.0,0.0
580.0,0.42,0.8064831753075122,1.2264831753075123,8.0,0.0
585.0,0.41500000000000004,0.8064831753075122,1.2214831753075122,8.0,0.0
590.0,0.41000000000000003,0.8064831753075122,1.2164831753075123,8.0,0.0
595.0,0.405,0.8064831753075122,1.2114831753075124,8.0,0.0
600.0,0.4,0.8064831753075122,1.2064831753075123,8.0,0.0
605.0,0.395,0.8064831753075122,1.2014831753075121,8.0,0.0
610.0,0.39,0.8064831753075122,1.1964831753075122,8.0,0.0
615.0,0.385,0.8064831753075122,1.1914831753075124,8.0,0.0
620.0,0.38,0.8064831753075122,1.1864831753075122,8.0,0.0
625.0,0.375,0.8064831753075122,1.1814831753075121,8.0,0.0
630.0,0.37,0.8064831753075122,1.1764831753075122,8.0,0.0
635.0,0.365,0.8064831753075122,1.1714831753075123,8.0,0.0
640.0,0.36,0.8064831753075122,1.1664831753075122,8.0,0.0
645.0,0.355,0.8064831753075122,1.161483175307512,8.0,0.0
650.0,0.35000000000000003,0.8064831753075122,1.1564831753075122,8.0,0.0
655.0,0.34500000000000003,0.8064831753075122,1.1514831753075123,8.0,0.0
660.0,0.34,0.8064831753075122,1.1464831753075122,8.0,0.0
665.0,0.335,0.8064831753075122,1.1414831753075123,8.0,0.0
670.0,0.33,0.8064831753075122,1.1364831753075122,8.0,0.0
675.0,0.325,0.8064831753075122,1.1314831753075123,8.0,0.0
680.0,0.32,0.8064831753075122,1.1264831753075122,8.0,0.0
685.0,0.315,0.8064831753075122,1.1214831753075123,8.0,0.0
690.0,0.31,0.8064831753075122,1.1164831753075122,8.0,0.0
695.0,0.305,0.8064831753075122,1.1114831753075123,8.0,0.0
700.0,0.3,0.8064831753075122,1.1064831753075122,8.0,0.0
705.0,0.295,0.8064831753075122,1.1014831753075123,8.0,0.0
710.0,0.29,0.8064831753075122,1.0964831753075122,8.0,0.0
715.0,0.28500000000000003,0.8064831753075122,1.0914831753075123,8.0,0.0
720.0,0.28,0.8064831753075122,1.0864831753075124,8.0,0.0
725.0,0.275,0.8064831753075122,1.0814831753075123,8.0,0.0
730.0,0.27,0.8064831753075122,1.0764831753075121,8.0,0.0
735.0,0.265,0.8064831753075122,1.0714831753075122,8.0,0.0
740.0,0.26,0.8064831753075122,1.0664831753075124,8.0,0.0
745.0,0.255,0.8064831753075122,1.0614831753075122,8.0,0.0
750.0,0.25,0.8064831753075122,1.0564831753075121,8.0,0.0
755.0,0.245,0.8064831753075122,1.0514831753075122,8.0,0.0
760.0,0.24,0.8064831753075122,1.0464831753075123,8.0,0.0
765.0,0.23500000000000001,0.8064831753075122,1.0414831753075122,8.0,0.0
770.0,0.23,0.8064831753075122,1.0364831753075123,8.0,0.0
775.0,0.225,0.8064831753075122,1.0314831753075122,8.0,0.0
780.0,0.22,0.8064831753075122,1.0264831753075123,8.0,0.0
785.0,0.215,0.8064831753075122,1.0214831753075122,8.0,0.0
790.0,0.21,0.8064831753075122,1.0164831753075123,8.0,0.0
795.0,0.20500000000000002,0.8064831753075122,1.0114831753075122,8.0,0.0
800.0,0.2,0.8064831753075122,1.0064831753075123,8.0,0.0
805.0,0.195,0.8064831753075122,1.0014831753075122,8.0,0.0
810.0,0.19,0.8064831753075122,0.9964831753075123,8.0,0.0
815.0,0.185,0.8064831753075122,0.9914831753075122,8.0,0.0
820.0,0.18,0.8064831753075122,0.9864831753075123,8.0,0.0
825.0,0.17500000000000002,0.8064831753075122,0.9814831753075123,8.0,0.0
830.0,0.17,0.8064831753075122,0.9764831753075123,8.0,0.0
835.0,0.165,0.8064831753075122,0.9714831753075123,8.0,0.0
840.0,0.16,0.8064831753075122,0.9664831753075123,8.0,0.0
845.0,0.155,0.8064831753075122,0.9614831753075123,8.0,0.0
850.0,0.15,0.8064831753075122,0.9564831753075123,8.0,0.0
855.0,0.145,0.8064831753075122,0.9514831753075123,8.0,0.0
860.0,0.14,0.8064831753075122,0.9464831753075122,8.0,0.0
865.0,0.135,0.8064831753075122,0.9414831753075122,8.0,0.0
870.0,0.13,0.8064831753075122,0.9364831753075122,8.0,0.0
875.0,0.125,0.8064831753075122,0.9314831753075122,8.0,0.0
880.0,0.12,0.8064831753075122,0.9264831753075122,8.0,0.0
885.0,0.115,0.8064831753075122,0.9214831753075122,8.0,0.0
890.0,0.11,0.8064831753075122,0.9164831753075122,8.0,0.0
895.0,0.105,0.8064831753075122,0.9114831753075122,8.0,0.0
900.0,0.1,0.8064831753075122,0.9064831753075122,8.0,0.0
905.0,0.095,0.8064831753075122,0.9014831753075122,8.0,0.0
910.0,0.09,0.8064831753075122,0.8964831753075122,8.0,0.0
915.0,0.085,0.8064831753075122,0.8914831753075122,8.0,0.0
920.0,0.08,0.8064831753075122,0.8864831753075122,8.0,0.0
925.0,0.075,0.8064831753075122,0.8814831753075122,8.0,0.0
930.0,0.07,0.8064831753075122,0.8764831753075122,8.0,0.0
935.0,0.065,0.8064831753075122,0.8714831753075123,8.0,0.0
940.0,0.06,0.8064831753075122,0.8664831753075122,8.0,0.0
945.0,0.055,0.8064831753075122,0.8614831753075123,8.0,0.0
950.0,0.05,0.8064831753075122,0.8564831753075123,8.0,0.0
955.0,0.045,0.8064831753284163,0.8514831753284163,8.0,0.0
960.0,0.04,0.8064831765371034,0.8464831765371035,8.0,0.0
965.0,0.035,0.8064832080812089,0.8414832080812089,8.0,0.0
970.0,0.03,0.8064836980504653,0.8364836980504653,8.0,0.0
975.0,0.025,0.806488725279248,0.831488725279248,8.0,0.0
980.0,0.02,0.8065244612870768,0.8265244612870768,8.0,0.0
985.0,0.015,0.8067039182412504,0.8217039182412504,8.0,0.0
990.0,0.01,0.8073410360561747,0.8173410360561747,8.0,0.0
995.0,0.005,0.808918973936541,0.813918973936541,8.0,0.0
1000.0,0.0,0.8064831753075122,0.8064831753075122,8.0,0.0
