Distance_m,Water_Depth_m,Flow_Rate_m3s
3700.0000000000005,1.1624982881544734,9.992059065289938
3733.3333333333335,1.162602522533008,9.989062160394697
3766.666666666667,1.1627279267127888,9.985711851445823
3800.0000000000005,1.1628763270061624,9.982025029415894
3833.3333333333335,1.1630494142600727,9.978031725315757
3866.666666666667,1.1632486433640503,9.973777002523502
3900.0000000000005,1.1634750997905996,9.969322744811421
3933.3333333333335,1.1637293322604652,9.964749199211735
3966.666666666667,1.1640111826713966,9.960155768998785
4000.0000000000005,1.1643195602623326,9.955661831815162
4033.3333333333335,1.1646521706345925,9.951406637780249
4066.666666666667,1.1650052883735171,9.947548050388741
4100.0,1.1653735611833962,9.9442599533337
4133.333333333334,1.1657495282828567,9.941732441497642
4166.666666666667,1.1661235109661796,9.940164548242514
4200.0,1.1664836726778138,9.939759969338247
4233.333333333334,1.1668154990128476,9.940723995288382
4266.666666666667,1.167101045480106,9.943266603429544
4300.0,1.1673214184261966,9.947564170496515
4333.333333333334,1.167455030172417,9.953796723676735
4366.666666666667,1.167475732745213,9.962131384031133
4400.0,1.1673575535596072,9.972711407114364
4433.333333333334,1.1670821167881178,9.985548886808509
4466.666666666667,1.166612796587226,10.000893650309868
4500.0,1.1659222284216046,10.018730814357218
4533.333333333334,1.1650100477527148,10.039029614954671
4566.666666666667,1.16386003770659,10.0616785095283
4600.0,1.1623787842456164,10.087794398427059
4633.333333333334,1.1606927992374243,10.115536333566293
4666.666666666667,1.1588082144036673,10.146090811965117
4700.0,1.1565308925508715,10.179812834310223
4733.333333333334,1.1539109133667402,10.21919588306055
4766.666666666667,1.1518541434747056,10.251801827674118
4800.0,1.1488736008099076,10.299710528232772
4833.333333333334,1.1454073423726714,10.346472857950758
4866.666666666667,1.143565885091533,10.394229438486317
4900.0,1.1429173561452262,10.411049458818404
4933.333333333334,1.134582135381588,10.539537134898369
4966.666666666667,1.136784999209164,10.52316763836639
5000.0,1.1414766091540813,10.568558319100632
5033.333333333334,1.1304590358485505,10.58742198353068
5066.666666666667,1.1300767980500206,10.566658542925282
5100.0,1.1229158306617393,10.626741137696566
5133.333333333334,1.1254777069049466,10.519507905778589
5166.666666666667,1.1249078481972907,10.446371756256102
5200.0,1.1268493488906504,10.356435903530041
5233.333333333334,1.1289749400435454,10.256628773232848
5266.666666666667,1.132200200787252,10.146878852583546
5300.0,1.1349981864143928,10.053310085760156
